,Date,Open,High,Low,Close
912,06 Sep 2022,17695.70,17764.65,17587.65,17655.6
913,07 Sep 2022,17519.40,17650.75,17484.30,17624.4
914,08 Sep 2022,17748.15,17807.65,17691.95,17798.75
915,09 Sep 2022,17923.35,17925.95,17786.00,17833.35
916,12 Sep 2022,17890.85,17980.55,17889.15,17936.35
917,13 Sep 2022,18044.45,18088.30,18015.45,18070.05
918,14 Sep 2022,17771.15,18091.55,17771.15,18003.75
919,15 Sep 2022,18046.35,18096.15,17861.50,17877.4
920,16 Sep 2022,17796.80,17820.05,17497.25,17530.85
921,19 Sep 2022,17540.65,17667.20,17429.70,17622.25
922,20 Sep 2022,17770.40,17919.30,17744.40,17816.25
923,21 Sep 2022,17766.35,17838.70,17663.60,17718.35
924,22 Sep 2022,17609.65,17722.75,17532.45,17629.8
925,23 Sep 2022,17593.85,17642.15,17291.65,17327.35
926,26 Sep 2022,17156.3,17196.4,16978.3,17016.3
927,27 Sep 2022,17110.9,17176.45,16942.35,17007.4
928,28 Sep 2022,16870.55,17037.60,16820.40,16858.6
929,29 Sep 2022,16993.60,17026.05,16788.60,16818.1
930,30 Sep 2022,16798.05,17187.1,16747.7,17094.35
931,03 Oct 2022,-,-,-,16887.35
932,04 Oct 2022,17147.45,17287.30,17117.30,17274.3
933,06 Oct 2022,17379.25,17428.80,17315.65,17331.8
934,07 Oct 2022,17287.20,17337.35,17216.95,17314.65
935,10 Oct 2022,17094.35,17280.15,17064.70,17241.0
936,11 Oct 2022,17256.05,17261.80,16950.30,16983.55
937,12 Oct 2022,17025.55,17142.35,16960.05,17123.6
938,13 Oct 2022,17087.35,17112.35,16956.95,17014.35
939,14 Oct 2022,17322.30,17348.55,17169.75,17185.7
940,17 Oct 2022,17144.80,17328.55,17098.55,17311.8
941,18 Oct 2022,17438.75,17527.80,17434.05,17486.95
942,19 Oct 2022,17568.15,17607.60,17472.85,17512.25
943,20 Oct 2022,17423.10,17584.15,17421.00,17563.95
944,21 Oct 2022,17622.85,17670.15,17520.75,17576.3
945,24 Oct 2022,17736.35,17777.55,17707.40,17730.75
946,25 Oct 2022,17808.30,17811.50,17637.00,17656.35
947,27 Oct 2022,17771.40,17783.90,17654.50,17736.95
948,28 Oct 2022,17756.40,17838.90,17723.70,17786.8
949,31 Oct 2022,17910.20,18022.80,17899.90,18012.2
950,01 Nov 2022,18130.7,18175.8,18060.15,18145.4
951,02 Nov 2022,18177.9,18178.75,18048.65,18082.85
952,03 Nov 2022,17968.35,18106.30,17959.20,18052.7
953,04 Nov 2022,18053.40,18135.10,18017.15,18117.15
954,07 Nov 2022,18211.75,18255.50,18064.75,18202.8
955,09 Nov 2022,18288.25,18296.40,18117.50,18157.0
956,10 Nov 2022,18044.35,18103.10,17969.40,18028.2
957,11 Nov 2022,18272.35,18362.30,18259.35,18349.7
958,14 Nov 2022,18376.40,18399.45,18311.40,18329.15
959,15 Nov 2022,18362.75,18427.95,18282.00,18403.4
960,16 Nov 2022,18398.25,18442.15,18344.15,18409.65
961,17 Nov 2022,18358.70,18417.60,18312.95,18343.9
962,18 Nov 2022,18382.95,18394.60,18209.80,18307.65
963,21 Nov 2022,18246.40,18262.30,18133.35,18159.95
964,22 Nov 2022,18179.15,18261.85,18137.70,18244.2
965,23 Nov 2022,18325.20,18325.40,18246.00,18267.25
966,24 Nov 2022,18326.10,18529.70,18294.25,18484.1
967,25 Nov 2022,18528.45,18534.90,18445.10,18512.75
968,28 Nov 2022,18430.55,18614.25,18365.60,18562.75
969,29 Nov 2022,18552.45,18678.10,18552.15,18618.05
970,30 Nov 2022,18625.70,18816.05,18616.55,18758.35
